AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2014;CAS-10135-C1C0K4;1;1;20140103;1;1;20140106;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;20415844;0;2; ;14454862;1709;ESCUELA PATRICIO LYNCH Z.;5;51;5109;VIÑA DEL MAR;1;1;1;5
2014;CAS-10136-R9H6V4;1;1;20140103;1;1;20140103;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10047721;0;2;PADRE/MADRE/TUTOR;10408052;5703;LICEO TECNICO PROF. CENTENARIO;9;91;9101;TEMUCO;3;3;7;9
2014;CAS-10137-P4F8W9;2;1;20140103;1;1;20140708;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;3828380;0;2;APODERADO/A;3930293;24438;COLEGIO MERRYLAND;13;132;13201;PUENTE ALTO;3;3;2;13
2014;CAS-10138-Q7Z2M1;2;1;20140103;1;1;20140109;8;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;3321264;1;2;PADRE/MADRE/TUTOR;3321264;17606;COLEGIO CONCEPCION SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;4;4;5;8
2014;CAS-10140-M1P7W9;1;1;20140103;1;1;20140106;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20483804;0;2;APODERADO/A;2786539;1708;ESCUELA ENRIQUE CARDENAS RIVERA;5;51;5109;VIÑA DEL MAR;1;1;2;5
2014;CAS-10142-R0M4T6;1;1;20140103;1;1;20140306;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10228350;0;2;PADRE/MADRE/TUTOR;6840516;17858;COLEGIO MIXTO INMACULADA CONCEPCION;8;81;8110;TALCAHUANO;3;3;2;8
2014;CAS-10143-K0J8M9;1;1;20140103;1;1;20140103;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;14992871;0;1;PADRE/MADRE/TUTOR;23721595;20016;COLEGIO DE APLICACION;9;91;9101;TEMUCO;3;3;2;9
2014;CAS-10144-H2J2W0;1;1;20140103;1;1;20140106;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);22469797;0;2; ;11736261;1708;ESCUELA ENRIQUE CARDENAS RIVERA;5;51;5109;VIÑA DEL MAR;1;1;2;5
2014;CAS-10145-Y3F4M1;1;1;20140103;1;1;20140103;9;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);206664;0;2;PADRE/MADRE/TUTOR;18335726;5825;ESC. BASICA AMELIA GODOY;9;91;9108;LAUTARO;2;1;2;9
2014;CAS-10146-Q9K7M6;1;1;20140103;1;1;20140103;8;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;8898914;1;2;APODERADO/A;8898914;17657;INSTITUTO DE HUMANIDADES ENRIQUE CURTI CANOBBIO;8;81;8102;CORONEL;3;3;2;8
2014;CAS-10148-L8V1P4;1;1;20140103;1;1;20140319;8;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);4996543;0;2; ;402446; ;OTRO; ; ; ; ;99;9;2;8
2014;CAS-10149-Y8L9S4;1;1;20140103;1;1;20140103;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);18254397;0;2; ;18254397;14563;THE INTEGRITY COLLEGE;5;51;5109;VIÑA DEL MAR;3;3;5;5
2014;CAS-10150-C0N6Z6;1;1;20140103;1;1;20140103;5;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;12863171;0;2;APODERADO/A;21627120;2052;COLEGIO PROVIDENCIA;5;56;5601;SAN ANTONIO;3;3;2;5
2014;CAS-10151-H6H4Z1;1;1;20140103;1;1;20140103;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;10283963;0;2;PADRE/MADRE/TUTOR;24269116;10503;COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO;13;132;13201;PUENTE ALTO;3;3;2;13
2014;CAS-10152-F8L2Q8;1;1;20140103;1;1;20140317;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;3420521;0;2;APODERADO/A;125056;1525;INSTITUTO TECN.PROF.MARITIMO DE VALPSO;5;51;5101;VALPARAÍSO;1;1;7;5
2014;CAS-10153-W0P8F5;2;1;20140103;1;1;20140304;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;21850636;0;2;ESTUDIANTE;7695182;8487;LICEO JAVIERA CARRERA;13;131;13101;SANTIAGO;2;1;5;13
2014;CAS-10155-L9V8L1;1;1;20140103;1;1;20140217;4;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;17453628;0;2;PADRE/MADRE/TUTOR;3427747;13626;COLEGIO SAN LUIS;4;41;4102;COQUIMBO;3;3;2;4
2014;CAS-10156-R5T4K8;1;1;20140103;1;1;20141015;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;22021844;1;1; ;22021844;31030;ESCUELA PRE MILITAR HEROES DE LA CONCEPCION;13;131;13130;SAN MIGUEL;3;3;5;13
2014;CAS-10157-W4V6J7;1;1;20140103;1;1;20140526;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;4047819;0;2;APODERADO/A;3945143;9347;CENTRO EDUCACIONAL LA FLORIDA;13;131;13110;LA FLORIDA;3;3;2;13
2014;CAS-10158-X8C0F3;2;1;20140103;1;1;20140121;0;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;16651308;0;2;APODERADO/A;22010057;24842;COLEGIO LA FONTAINE;13;131;13120;ÑUÑOA;4;4;5;13
2014;CAS-10160-R8H2V7;1;1;20140103;1;1;20140130;5;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;7568527;0;2;PADRE/MADRE/TUTOR;24945915; ;OTRO; ; ; ; ;99;9;2;5
2014;CAS-10161-T4F2P4;1;1;20140103;1;1;20140331;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4047819;0;2;APODERADO/A;9362387;9347;CENTRO EDUCACIONAL LA FLORIDA;13;131;13110;LA FLORIDA;3;3;2;13
2014;CAS-10164-X0N7T7;2;1;20140103;1;1;20140103;0;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;11490177;0;1;PADRE/MADRE/TUTOR;11490177; ;OTRO; ; ; ; ;99;9;1;13
2014;CAS-10165-P7G8F1;1;1;20140103;1;1;20140206;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);2517833;1;2;APODERADO/A;2517833; ;OTRO; ; ; ; ;99;9;2;8
2014;CAS-10166-C5Y6P4;1;1;20140103;1;1;20140103;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;22021844;0;1;PADRE/MADRE/TUTOR;4177850;9907;COLEGIO POLIVALENTE CAMILO HENRIQUEZ;13;131;13119;MAIPÚ;3;3;2;13
2014;CAS-10168-J5Y2X4;2;1;20140103;1;1;20140106;0;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;24421451;0;2;PADRE/MADRE/TUTOR;8347246;10716;ESCUELA BAS. BARTOLOME BLUMENTHAL;13;136;13601;TALAGANTE;3;3;2;13
2014;CAS-10172-P9R1M6;1;1;20140103;1;1;20140430;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;21319823;0;2;APODERADO/A;20595583; ;OTRO; ; ; ; ;99;9;5;13
2014;CAS-10173-P0G6C7;1;1;20140103;1;1;20140207;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;11181999;0;2;PADRE/MADRE/TUTOR;21112660;14379;COLEGIO INTERNACIONAL SEK DEL PACIFICO;5;51;5103;CONCÓN;4;4;5;5
2014;CAS-10175-Z8S6Y9;1;1;20140103;1;1;20140207;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;17559351;0;2;PADRE/MADRE/TUTOR;6382635;14379;COLEGIO INTERNACIONAL SEK DEL PACIFICO;5;51;5103;CONCÓN;4;4;5;5
2014;CAS-10176-B8M3Q7;2;1;20140103;1;1;20140106;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10438462;0;1;ESTUDIANTE;1746277;1790;PAN AMERICAN COLLEGE;5;51;5109;VIÑA DEL MAR;4;4;5;5
2014;CAS-10178-Z5H8G8;1;1;20140103;1;1;20140403;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;8885236;0;2;APODERADO/A;10810095;31295;LICEO BICENTENARIO ITALIA;13;131;13101;SANTIAGO;3;3;5;13
2014;CAS-10180-Z8P9B5;2;1;20140103;1;1;20140103;0;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;18850799;1;1;DOCENTE;18850799;26381;COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO;13;132;13201;PUENTE ALTO;3;3;5;13
2014;CAS-10181-J5S8Z6;1;1;20140103;1;1;20140326;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;10007017;0;2;APODERADO/A;8459274;31276;COLEGIO GRACE COLLEGE;13;131;13107;HUECHURABA;4;4;5;13
2014;CAS-10183-C4G8Y3;1;1;20140103;1;1;20140131;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;17390467;0;2;PADRE/MADRE/TUTOR;6983777;5434;COLEGIO INSTITUTO VICTORIA;9;92;9211;VICTORIA;3;3;2;9
2014;CAS-10186-T1L3M3;2;1;20140103;1;1;20140901;8;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;16038416;1;2;DOCENTE;16038416;11706;LICEO PARTICULAR LOS ANDES;8;81;8108;SAN PEDRO DE LA PAZ;3;3;5;8
2014;CAS-10188-B7K5D6;2;1;20140103;1;1;20140505;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;9571891;0;2;APODERADO/A;9571891;24410;COLEGIO SANTA MARIA DE LA CORDILLERA;13;132;13201;PUENTE ALTO;3;3;5;13
2014;CAS-10189-Z6P5T4;2;1;20140103;1;1;20140106;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;24737843;0;2;ESTUDIANTE;13656687;10418;ESCUELA PARTICULAR JUAN CALVINO;13;133;13301;COLINA;3;3;2;13
2014;CAS-10192-L6T9D0;2;1;20140104;1;1;20140108;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;5170545;1;1;APODERADO/A;5170545;14614;COLEGIO VEDRUNA;5;57;5701;SAN FELIPE;3;3;5;5
2014;CAS-10193-T0F5F1;1;1;20140106;1;1;20140305;7;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;15284598;1;2; ;15284598;2917;ESCUELA RAUCO;7;73;7305;RAUCO;2;1;2;7
2014;CAS-10194-Q0C2P6;1;1;20140106;1;1;20140117;6;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;23090897;0;2; ;16916908; ;OTRO; ; ; ; ;99;9;2;6
2014;CAS-10196-R4L0D9;1;1;20140106;1;1;20140106;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;18498261;0;2;APODERADO/A;12609717;6644;LICEO SAN FCO DE ASIS DE NVA IMPERIAL;9;91;9111;NUEVA IMPERIAL;3;3;5;9
2014;CAS-10197-J9R9C9;1;1;20140106;1;1;20140212;6;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);2245635;0;2; ;6792743; ;OTRO; ; ; ; ;99;9;2;6
2014;CAS-10199-X3Y9W1;1;1;20140106;1;1;20140110;8;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;19089124;0;2;APODERADO/A;18506720; ;OTRO; ; ; ; ;99;9;2;8
2014;CAS-10200-Q7W0K1;1;1;20140106;1;1;20140109;14;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;2472008;0;2;APODERADO/A;15719419;7006;LICEO SAN CONRADO DE FUTRONO;14;142;14202;FUTRONO;3;3;5;14
2014;CAS-10202-C1H6C8;1;1;20140106;1;1;20140106;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;759060;0;2;APODERADO/A;12789776;5466;ESCUELA PARTICULAR SANTA ROSA;9;92;9210;TRAIGUÉN;3;3;2;9
2014;CAS-10203-D6S1D6;1;1;20140106;1;1;20140113;6;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;15525828;0;2; ;20571214;2579;INSTITUTO REGIONAL FEDERICO ERRAZURIZ;6;63;6310;SANTA CRUZ;3;3;5;6
2014;CAS-10206-Q9P7R2;1;1;20140106;1;1;20140228;9;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;21494752;0;2;DIRECTOR(A);21494752;20291;ESCUELA ESPECIAL DE LENGUAJE RENACER;9;91;9101;TEMUCO;3;3;4;9
2014;CAS-10209-B7Y8S4;1;1;20140106;1;1;20140725;9;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;4384414;0;2;DOCENTE;4384414;20291;ESCUELA ESPECIAL DE LENGUAJE RENACER;9;91;9101;TEMUCO;3;3;4;9
2014;CAS-10210-S7M1J3;1;1;20140106;1;1;20140106;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;999411;0;2; ;19852483;10350;COLEGIO ELENA BETTINI;13;131;13108;INDEPENDENCIA;3;3;2;13
2014;CAS-10212-G9F4Y3;1;1;20140106;1;1;20140117;6;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;21842147;0;2; ;8639474;2580;LICEO MARIA AUXILIADORA;6;63;6310;SANTA CRUZ;3;3;5;6
2014;CAS-10214-R0B8Z9;1;1;20140106;1;1;20140116;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;16871734;0;2;APODERADO/A;9971851;18097;COLEGIO ALMONDALE LOMAS;8;81;8101;CONCEPCIÓN;3;3;2;8
2014;CAS-10216-Y6L3R0;1;1;20140106;1;1;20140106;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;17891610;0;2;APODERADO/A;7660014;3717;ESCUELA PARTICULAR HISPANO AMERICANO;8;84;8401;CHILLÁN;3;3;2;8
2014;CAS-10217-D0Q6D1;1;1;20140106;1;1;20140110;13;2;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);13245886;0;2;APODERADO/A;658657; ;OTRO; ; ; ; ;99;9;2;6
2014;CAS-10218-K3D1M8;1;1;20140106;1;1;20140428;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;8034768;0;2;APODERADO/A;17737427; ;OTRO; ; ; ; ;99;9;5;13
2014;CAS-10221-N6C9X0;1;1;20140106;1;1;20140107;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;9741142;0;2; ;16592460; ;OTRO; ; ; ; ;99;9;2;5
2014;CAS-10222-T3Y7R6;2;1;20140106;1;1;20140106;0;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS;19857337;1;2;APODERADO/A;19857337; ;OTRO; ; ; ; ;99;9;6;13
2014;CAS-10224-N8G0T5;1;1;20140106;1;1;20140110;6;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN LA CEREMONIA DE GRADUACIÓN/LICENCIATURA;9573296;0;2; ;11469684; ;OTRO; ; ; ; ;99;9;5;6
2014;CAS-10226-V4T5G6;1;1;20140106;1;1;20140804;15;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;24236038;0;2;APODERADO/A;11229709;56;COLEGIO SAN MARCOS DE ARICA;15;151;15101;ARICA;3;3;5;15
2014;CAS-10229-T4N8T1;1;1;20140106;1;1;20140123;9;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);11205627;0;2;PADRE/MADRE/TUTOR;20974467;5218;LICEO ENRIQUE BALLACEY COTTEREAU;9;92;9201;ANGOL;2;1;5;9
2014;CAS-10232-M7D6B9;1;1;20140106;1;1;20140106;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;23259844;0;2;PADRE/MADRE/TUTOR;12245520;9505;ESCUELA PARTICULAR JOSE A.ALFONSO;13;131;13121;PEDRO AGUIRRE CERDA;3;3;2;13
2014;CAS-10233-Q5C6R1;1;1;20140106;1;1;20140403;10;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;17432668;1;1; ;17432668;40297;COLEGIO INNOVASUR;10;101;10101;PUERTO MONTT;3;3;5;10
2014;CAS-10235-H0J5X8;2;1;20140106;1;1;20140201;10;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;13149697;0;1;APODERADO/A;13149697;7743;COLEGIO FELMER NIKLITSCHEK;10;101;10109;PUERTO VARAS;3;3;7;10
2014;CAS-10236-P4X7F3;1;1;20140106;1;1;20140106;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;1109148;0;2; ;12227934;8756;COLEGIO EXCELSIOR;13;131;13101;SANTIAGO;3;3;5;13
2014;CAS-10237-P9N0K9;1;1;20140106;1;1;20140107;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;21795695;0;2;APODERADO/A;9279793; ;OTRO; ; ; ; ;99;9;2;6
2014;CAS-10238-P7B8X8;1;1;20140106;1;1;20140124;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS POR MEDIDAS DE SEGURIDAD INSUFICIENTES EN SALIDAS PEDAGÓGICAS Y/O ACTIVIDADES EXTRACURRICULARES;22264819;0;2;APODERADO/A;8266663;12137;COLEGIO LOS ANGELES SANTIAGO;13;131;13130;SAN MIGUEL;4;4;5;13
2014;CAS-10240-L8B4L1;1;1;20140106;1;1;20140507;5;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;11059445;1;2;DOCENTE;11059445;14776;JARDIN INFANTIL NUBESOL;5;58;5804;VILLA ALEMANA;3;3;1;5
2014;CAS-10241-F1L1Q7;1;1;20140106;1;1;20140509;5;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;18094016;1;2;DOCENTE;18094016;14776;JARDIN INFANTIL NUBESOL;5;58;5804;VILLA ALEMANA;3;3;1;5
2014;CAS-10243-W3Q1N7;1;1;20140106;1;1;20150612;8;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;16657211;1;2;PADRE/MADRE/TUTOR;16657211;4798;SAGRADOS CORAZONES;8;81;8112;HUALPÉN;4;4;2;8
