AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2016;CAS-50648-M6V9D5;2;1;20160105;1;1;20160301;5;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;18365789;1;1;APODERADO/A;18365789;2;1675;LICEO GUILLERMO RIVERA COTAPOS;5;51;5109;VIÑA DEL MAR;1;1;5;5; 
2016;CAS-50650-J8F7N6;1;1;20160105;1;1;20160108;3;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS); ; ; ;22004305;0;2;APODERADO/A;22004305;2;433;COLEGIO ADVENTISTA DE COPIAPO;3;31;3101;COPIAPÓ;3;3;2;3; 
2016;CAS-50652-G5G1Y5;1;1;20160105;1;1;20160510;10;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;161000390; ;161000390;16271363;0;2;APODERADO/A;18428347;2;7639;COLEGIO DARIO SALAS;10;101;10101;PUERTO MONTT;2;1;5;10; 
2016;CAS-50653-M5Y9K7;1;1;20160105;1;1;20160212;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;24417724;1;1;DOCENTE;24417724;2;9647;LICEO SAN FRANCISCO;13;131;13131;SAN RAMÓN;3;3;5;13; 
2016;CAS-50654-Q7V8M6;1;1;20160105;1;1;20160629;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN ACTIVIDADES EXTRA CURRICULARES (EJ. PASEOS DE CURSO, TALLERES, BAILES, OTROS.); ; ; ;4478970;1;2;APODERADO/A;4478970;2;14446;ESCUELA DE PARVULOS   BAMBI;5;54;5401;LA LIGUA;4;4;1;5; 
2016;CAS-50656-Q1S2M4;1;1;20160105;1;1;20160122;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12223427;0;2;AUTORIDAD PÚBLICA;23291993;2;440;COLEGIO PARROQUIAL PADRE NEGRO;3;31;3102;CALDERA;3;3;2;3;0
2016;CAS-50657-P0M4N7;1;1;20160105;1;1;20160112;5;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE; ; ; ;7871690;0;2;APODERADO/A;7385668;2;14363;COLEGIO HISPANO;5;58;5804;VILLA ALEMANA;3;3;1;5; 
2016;CAS-50661-J6K9L4;1;1;20160105;1;1;20160316;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;22443517;0;2;OTRO MIEMBRO DE LA COMUNIDAD;20745261;2;5128;ESCUELA ARTURO PRAT CHACON;8;82;8203;CAÑETE;2;1;2;8;0
2016;CAS-50662-D9H9T4;1;1;20160105;1;1;20160107;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;12553892;0;2;APODERADO/A;24559010;2;8603;CENTRO EDUCATIVO SALESIANOS ALAMEDA;13;131;13101;SANTIAGO;3;3;7;13; 
2016;CAS-50666-J5D7G1;2;1;20160105;1;1;20160126;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;15246683;1;2;ASISTENTE DE LA EDUCACIÓN;15246683;2;3544;COLEGIO BLANCO ENCALADA;7;72;7201;CAUQUENES;2;1;2;7; 
2016;CAS-50667-J4C8T7;1;1;20160105;1;1;20160525;13;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);161301657; ; ;9879918;1;1;DOCENTE;9879918;2;12217;CENTRO POLITECNICO PARTICULAR DE NUNOA;13;131;13120;ÑUÑOA;3;3;5;13; 
2016;CAS-50670-V3C5M0;1;1;20160105;1;1;20160714;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;161301767; ;161301767;2528237;0;2;APODERADO/A;8259222;2;10355;COLEGIO PARTICULAR JUAN PABLO;13;131;13108;INDEPENDENCIA;3;3;2;13; 
2016;CAS-50673-K4H4Y9;1;1;20160105;1;1;20160630;8;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS;160800546; ;160800546;5132542;0;2;APODERADO/A;23142358;1;17657;INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA;8;81;8102;CORONEL;3;3;2;8; 
2016;CAS-50674-G6K7K5;1;1;20160105;1;1;20160217;14;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;887731;0;2;PADRE/MADRE/TUTOR;14670769;2;7303;ESCUELA RURAL RININAHUE;14;142;14203;LAGO RANCO;2;1;2;14; 
2016;CAS-50675-J7J7K6;1;1;20160105;1;1;20160630;8;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS;160800546; ;160800546;11955438;0;1;APODERADO/A;12406766;2;17657;INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA;8;81;8102;CORONEL;3;3;2;8; 
2016;CAS-50676-S6Y4P1;1;1;20160105;1;1;20160113;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;9050848;0;2;PADRE/MADRE/TUTOR;2832029;2;14614;COLEGIO VEDRUNA;5;57;5701;SAN FELIPE;3;3;2;5; 
2016;CAS-50677-N9V4K7;1;1;20160105;1;1;20160829;5;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;160500768; ;160500768;11666053;0;1;PADRE/MADRE/TUTOR;18567113;2;1515;LICEO EDUARDO DE LA BARRA;5;51;5101;VALPARAÍSO;1;1;5;5; 
2016;CAS-50681-N0Q4Z4;1;1;20160105;1;1;20160629;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;18059587;0;2;PADRE/MADRE/TUTOR;22684768;2;40027;COLEGIO PASIONISTAS DE QUILPUE;5;58;5801;QUILPUÉ;3;3;2;5;1
2016;CAS-50683-P5H6Y2;1;1;20160105;1;1;20160328;3;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160300012; ;160300012;24534740;1;2;DIRECTOR REGIONAL (SIE);24534740;2;40348;CENTRO EDUCACIONAL VICTORIA ESPERANZA;3;31;3101;COPIAPÓ;3;3;4;3; 
2016;CAS-50684-L8X1T4;1;1;20160105;1;1;20160331;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;15636913;0;2;DIRECTOR REGIONAL (SIE);20288161;2;5333;ESCUELA DE ICALMA;9;92;9205;LONQUIMAY;2;1;2;9; 
2016;CAS-50686-H0V4D8;2;1;20160105;1;1;20160107;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;16549236;1;2;PADRE/MADRE/TUTOR;16549236;2;8603;CENTRO EDUCATIVO SALESIANOS ALAMEDA;13;131;13101;SANTIAGO;3;3;7;13; 
2016;CAS-50687-V6X9C8;1;1;20160105;1;1;20160225;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;7109389;0;2;PADRE/MADRE/TUTOR;17958884;1;1397;ESC.PART INDUSTRIAL E.BERTELSEN TEMPLE;5;55;5501;QUILLOTA;3;3;2;5; 
2016;CAS-50693-D8T1X2;1;1;20160105;1;1;20160330;12;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN; ; ; ;21342810;1;2;APODERADO/A;21342810;2;8437;ESC. CAPITAN ARTURO PRAT CHACON;12;121;12101;PUNTA ARENAS;1;1;2;12; 
2016;CAS-50694-B8B0G7;1;1;20160105;1;1;20160328;3;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160300013; ;160300013;24534740;1;2;DIRECTOR REGIONAL (SIE);24534740;2;40340;LICEO DE ALTO DEL CARMEN;3;33;3302;ALTO DEL CARMEN;2;1;5;3; 
2016;CAS-50696-L8G9W8;2;1;20160105;1;1;20160125;3;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;15211866;0;1;ESTUDIANTE;22745010;2;429;LICEO CATOLICO ATACAMA;3;31;3101;COPIAPÓ;3;3;2;3; 
2016;CAS-50697-C2X4L4;1;1;20160105;1;1;20160330;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;21342810;1;2;APODERADO/A;21342810;2;8437;ESC. CAPITAN ARTURO PRAT CHACON;12;121;12101;PUNTA ARENAS;1;1;2;12; 
2016;CAS-50698-D8G5K5;1;1;20160105;1;1;20160210;4;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;15708786;0;2;PADRE/MADRE/TUTOR;2412819;2;40298;COLEGIO BERNARDO O´HIGGINS;4;41;4101;LA SERENA;3;3;5;4; 
2016;CAS-50701-T0G6B5;2;1;20160105;1;1;20160808;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;10564868;1;2;DOCENTE;10564868;2;25619;ESCUELA ESP. ENLANCES;13;133;13302;LAMPA;3;3;1;13; 
2016;CAS-50702-Z9H7V3;2;1;20160105;1;1;20160118;8;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;24006134;1;1;OTRO MIEMBRO DE LA COMUNIDAD;24006134;2;5026;ESCUELA FRESIA GRACIELA MULLER RUIZ;8;82;8201;LEBU;2;1;5;8; 
2016;CAS-50703-W7V7P8;1;1;20160105;1;1;20160629;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;1831878;0;2;PADRE/MADRE/TUTOR;24520105;2;14770;COL.PRECURSOR FRANCISCO DE MIRANDA;5;55;5501;QUILLOTA;3;3;5;5; 
2016;CAS-50706-X4G0K0;1;1;20160105;1;1;20160629;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;16717658;0;2;PADRE/MADRE/TUTOR;18093664;2;1256;COLEGIO PARTICULAR SAN JOSE;5;53;5302;CALLE LARGA;3;3;2;5; 
2016;CAS-50707-N7T2T1;1;1;20160105;1;1;20160629;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;1701279;0;2;PADRE/MADRE/TUTOR;21440326;2;14697;LICEO BICENTENARIO CORDILLERA DE SAN FELIPE;5;57;5701;SAN FELIPE;2;1;5;5; 
2016;CAS-50708-W6V2Q1;1;1;20160105;1;1;20160530;5;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160500616; ; ;6111688;1;2;DOCENTE;6111688;2;12161;COLEGIO DOCTOR OTTO HAHN;5;58;5804;VILLA ALEMANA;3;3;2;5; 
2016;CAS-50709-B9L0Q4;1;1;20160105;1;1;20160118;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;9341987;0;2;PADRE/MADRE/TUTOR;22395663;2;14487;COLEGIO MAESE DA VINCI;5;54;5401;LA LIGUA;3;3;2;5; 
2016;CAS-50711-T2Z0J0;2;1;20160105;1;1;20160303;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;14008665;0;2;APODERADO/A;16829875;1;2454;SAN FERNANDO COLLEGE;6;63;6301;SAN FERNANDO;3;3;6;6;0
2016;CAS-50712-L9R3H3;2;1;20160105;1;1;20160411;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;161301065; ; ;10994795;1;1;DOCENTE;10994795;2;25984;ESCUELA BAS. ALFREDO DREYSE BELSER;13;136;13605;PEÑAFLOR;3;3;5;13; 
2016;CAS-50717-V5P2V5;1;1;20160105;1;1;20160309;14;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;16366793;0;2;APODERADO/A;15197370;2;31012;INSTITUTO CHILE ASIA PACIFICO;14;141;14101;VALDIVIA;3;3;2;14; 
2016;CAS-50718-X2D9B1;2;1;20160105;1;1;20160129;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21258034;0;2;ESTUDIANTE;14822314;2;16550;COLEGIO SAN JORGE;7;71;7101;TALCA;3;3;2;7;0
2016;CAS-50719-S4L1C6;2;1;20160105;1;1;20160115;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;9655932;0;2;PADRE/MADRE/TUTOR;18467923;2;25591;LICEO TECNICO PROFESIONAL DE BUIN;13;134;13402;BUIN;1;1;7;13; 
2016;CAS-50722-B4M4Y8;2;1;20160105;1;1;20160106;7;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;24207682;1;2;DOCENTE;24207682;2;3470;ESCUELA TRINIDAD ALCAINO TAPIA;7;74;7407;VILLA ALEGRE;2;1;2;7; 
2016;CAS-50725-P6T6S9;2;1;20160105;1;1;20160106;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;1759254;0;2;ESTUDIANTE;10842530;2;9082;COL TEC PROFESIONAL REPUBLICA ARGENTINA;13;131;13120;ÑUÑOA;1;1;7;13; 
2016;CAS-50730-D4S1H9;2;1;20160105;1;1;20160414;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;22074727;0;2;ESTUDIANTE;20082688;2;1683;ESCUELA BASICA SANTA JULIA;5;51;5109;VIÑA DEL MAR;1;1;2;5; 
2016;CAS-50731-W0K0W4;2;1;20160105;1;1;20160108;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;11386308;0;1;ESTUDIANTE;9986126;1;25461;ESCUELA ESPECIAL PART. NINOS DE LA REINA;13;131;13113;LA REINA;3;3;4;13; 
2016;CAS-50732-D8Z1C5;2;1;20160106;1;1;20160108;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;11386308;0;1;APODERADO/A;6450715;1;25461;ESCUELA ESPECIAL PART. NINOS DE LA REINA;13;131;13113;LA REINA;3;3;4;13; 
2016;CAS-50734-N3H6Y5;2;1;20160106;1;1;20160108;2;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS; ; ; ;3169701;1;1;PADRE/MADRE/TUTOR;3169701;2;12868;COLEGIO EBEN EZER;2;21;2101;ANTOFAGASTA;3;3;1;2; 
2016;CAS-50742-M0C7J7;2;1;20160106;1;1;20160216;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;22780789;0;2;ESTUDIANTE;16126541;2;8681;COLEGIO ANGLO MAIPU;13;131;13119;MAIPÚ;3;3;2;13; 
2016;CAS-50745-K2H4H2;1;1;20160106;1;1;20160128;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3270920;0;2;APODERADO/A;19058277;2;40320;COLEGIO ACADEMIA TARAPACA ORELLA;1;11;1101;IQUIQUE;3;3;5;1; 
2016;CAS-50746-F4K0W9;1;1;20160106;1;1;20160317;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2195594;0;2;APODERADO/A;3954804;2;3303;COLEGIO AMELIA TRONCOSO;7;74;7401;LINARES;3;3;5;7; 
2016;CAS-50748-V0R3Y0;2;1;20160106;1;1;20160122;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;9241616;1;2;DOCENTE;9241616;2;17794;COLEGIO CONCEPCION DE CHILLAN;8;84;8401;CHILLÁN;3;3;1;8; 
2016;CAS-50749-S3Y6L3;1;1;20160106;1;1;20160527;5;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160500606; ; ;9963728;1;2;DOCENTE;9963728;2;14765;ESCUELA DE LENGUAJE RAYEN;5;58;5801;QUILPUÉ;3;3;1;5; 
2016;CAS-50751-R0F9R3;1;1;20160106;1;1;20170522;4;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;22032850;0;2;PADRE/MADRE/TUTOR;21605851;1;13330;COLEGIO PARTICULAR PIERROT;4;41;4101;LA SERENA;3;3;2;4; 
2016;CAS-50753-M4Q0V5;1;1;20160106;1;1;20160905;13;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;161302148; ;161302148;10233839;1;2;DOCENTE;10233839;2;26384;COLEGIO TEC. PROF. SAN RAMON LA CISTERNA;13;131;13109;LA CISTERNA;3;3;7;13; 
2016;CAS-50754-Y2K5X4;1;1;20160106;1;1;20160111;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;15787323;0;2;APODERADO/A;6943180;2;13146;ESC.INDUSTRIAL SALESIANA CRISTO REDENTOR;3;31;3101;COPIAPÓ;3;3;7;3; 
2016;CAS-50755-X4X7S4;2;1;20160106;1;1;20160120;4;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS; ; ; ;8179694;1;1;APODERADO/A;8179694;2;13319;SCUOLA ITALIANA ALCIDE DE GASPERI;4;41;4101;LA SERENA;4;4;5;4; 
2016;CAS-50762-C7P6G3;2;1;20160106;1;1;20160106;0;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;11454875;1;2;APODERADO/A;11454875;2;13220;COLEGIO  LICARAYEN;13;131;13110;LA FLORIDA;3;3;5;13; 
2016;CAS-50763-W9L1H0;2;1;20160106;1;1;20160112;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;24649390;0;2;APODERADO/A;18230840;1;24719;COLEGIO BUIN;13;134;13402;BUIN;4;4;5;13; 
2016;CAS-50764-F6H8B4;1;1;20160106;1;1;20160531;1;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;160100103; ;160100103;23927676;0;1;APODERADO/A;2295111;1;12623;ESCUELA SAN ANDRES DE PICA;1;14;1405;PICA;2;1;1;1; 
2016;CAS-50766-L6Q8P6;1;1;20160106;1;1;20160714;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;161301658; ;161301658;23759833;0;2;APODERADO/A;8049172;1;25558;COLEGIO PARTICULAR ALTAZOR;13;132;13201;PUENTE ALTO;3;3;2;13; 
2016;CAS-50767-J6S5J3;1;1;20160106;1;1;20160321;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2217888;0;2;APODERADO/A;5748064;1;12368;LICEO POLITECNICO SANTA CRUZ;9;91;9103;CUNCO;3;3;2;9; 
