AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2015;CAS-33603-L8L6B3;2;1;20150320;3;1;20150907;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;21065975;1;2;DIRECTOR(A);21065975;0; ;OTRO;13;131;13112;LA PINTANA;99;9;4;13
2015;CAS-33605-T5G2Z5;1;1;20150320;3;1;20150402;13;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;ESTABLECIMIENTO EDUCACIONAL OBLIGA O EXIGE LA COMPRA DE TEXTOS ESCOLARES COMPLEMENTARIOS Y/O MATERIALES DE ASEO U OFICINA;370061;1;2; ;370061;0;25501;COLEGIO SAN ANDRES DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-33606-F4L1K8;1;1;20150320;3;1;20150514;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);22619398;0;2;APODERADO/A;11868873;0;8748;COLEGIO INSTITUTO ALONSO DE ERCILLA;13;131;13101;SANTIAGO;4;4;2;13
2015;CAS-33609-Y0D1X2;2;1;20150320;3;1;20150622;4;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;10681214;1;2;DOCENTE;10681214;0;40186;COLEGIO DE ADULTOS GALILEO;4;43;4301;OVALLE;3;3;6;4
2015;CAS-33610-W4C7B7;2;1;20150320;3;1;20150805;13;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;24684947;1;1;ESTUDIANTE;24684947;0;9411;CENTRO EDUCACIONAL HORACIO ARAVENA A.;13;131;13129;SAN JOAQUÍN;1;1;7;13
2015;CAS-33612-S4F3G4;2;1;20150320;3;1;20150320;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;9705885;1;2;APODERADO/A;9705885;0;25508;COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA;13;131;13126;QUINTA NORMAL;3;3;2;13
2015;CAS-33614-X0Z1J6;1;1;20150320;3;1;20150710;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;1655886;0;2; ;1271188;0;26269;COLEGIO ALTO DEL VALLE;13;134;13402;BUIN;3;3;2;13
2015;CAS-33617-L4Q2Q4;1;1;20150320;3;1;20150506;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14562923;0;2; ;15187817;0;25359;COLEGIO METODISTA DE SANTIAGO;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-33618-C3M8V1;1;1;20150320;3;1;20150512;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;10780986;0;2; ;22759647;0;25406;ESCUELA ESPECIAL MARIO BAEZA;13;131;13119;MAIPÚ;3;3;1;13
2015;CAS-33620-M8H0Q9;1;1;20150320;3;1;20150325;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;2354187;0;2;PADRE/MADRE/TUTOR;12723537;0;1761;COLEGIO FRIENDLY HIGH SCHOOL;5;51;5109;VIÑA DEL MAR;3;3;5;5
2015;CAS-33622-V1K1Q9;1;1;20150320;3;1;20150710;5;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ;1;1; ;25846131;0;1414;COLEGIO LEONARDO DA VINCI;5;55;5504;LA CRUZ;2;1;2;5
2015;CAS-33623-G8M9S6;1;1;20150320;3;1;20150330;13;1;OTRO;COBROS INDEBIDOS EN ESTABLECIMIENTOS SUBVENCIONADOS;COBROS GASTOS DE COBRANZA O FORMA DE GARANTÍA NO INFORMADA DEBIDAMENTE;14524419;0;2;APODERADO/A;11713606;0;8699;ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE;13;131;13127;RECOLETA;3;3;2;13
2015;CAS-33628-P6P9F1;1;1;20150320;3;1;20150520;13;2;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;8203965;0;2;APODERADO/A;11149449;0;9807;ESCUELA PARTICULAR LOCARNO;13;131;13109;LA CISTERNA;3;3;2;13
2015;CAS-33631-C3V4B5;1;1;20150320;3;1;20150710;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);13499504;0;2;APODERADO/A;14584863;0;10092;ESCUELA GOLDA MEIR;13;131;13117;LO PRADO;1;1;2;13
2015;CAS-33632-K4Q5H6;2;1;20150320;3;1;20150417;5;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO);889088;1;2;PADRE/MADRE/TUTOR;12187963;0;14675;COLEGIO SAN SEBASTIAN DE AKIVI;5;52;5201;ISLA DE PASCUA;3;3;2;5
2015;CAS-33633-Y4M0D3;2;1;20150320;3;1;20150527;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;21551937;1;2;PADRE/MADRE/TUTOR;21551937;0;9408;LICEO POLITECNICO DE SAN JOAQUIN;13;131;13129;SAN JOAQUÍN;5;5;7;13
2015;CAS-33634-N2H8P7;2;1;20150320;3;1;20150402;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;18035783;1;2;APODERADO/A;18035783;0;10457;COLEGIO MAIPO;13;132;13201;PUENTE ALTO;1;1;5;13
2015;CAS-33636-D4V3P7;1;1;20150320;3;1;20150323;8;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);18650558;0;2;APODERADO/A;23957811;0;18153;CENTRO PSICOPEDAGOGICO EMMANUEL;8;81;8108;SAN PEDRO DE LA PAZ;3;3;4;8
2015;CAS-33637-N6G2F3;2;1;20150320;3;1;20150417;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;13358435;1;1;PADRE/MADRE/TUTOR;13358435;0;24952;ESCUELA ESPECIAL PARTICULAR ARCA DE NOE;13;131;13104;CONCHALÍ;3;3;4;13
2015;CAS-33638-W6R0C5;2;1;20150320;3;1;20150527;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA;10830270;0;2;ESTUDIANTE;7281159;0;31268;ESCUELA BASICA PORTAL CORDILLERA;13;132;13203;SAN JOSÉ DE MAIPO;3;3;2;13
2015;CAS-33642-C3M9D8;2;1;20150320;3;1;20150323;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;4896047;0;2;APODERADO/A;7023664;0;8756;COLEGIO EXCELSIOR;13;131;13101;SANTIAGO;3;3;5;13
2015;CAS-33643-G1X3Z2;2;1;20150320;3;1;20150402;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);4609014;1;1;PADRE/MADRE/TUTOR;4609014;0;31175;BICENTENARIO COLLEGE;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-33647-L3C5J5;2;1;20150320;3;1;20150708;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);3753211;0;2;ESTUDIANTE;700970;0;31175;BICENTENARIO COLLEGE;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-33648-L7W5S1;2;1;20150320;3;1;20150331;0;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DE CONSEJOS ESCOLARES Y/O COMITÉS DE BUENA CONVIVENCIA;4879825;1;2;APODERADO/A;4879825;0;9185;LICEO SALESIANO CAMILO ORTUZAR MONTT;13;131;13118;MACUL;3;3;2;13
2015;CAS-33650-W9W8B9;2;1;20150320;3;1;20150414;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;3514158;0;2;ESTUDIANTE;9230836;0;12775;INSTITUTO  DOMINGO  EYZAGUIRRE;13;134;13401;SAN BERNARDO;3;3;2;13
2015;CAS-33653-Z2K6S2;2;1;20150320;3;1;20150325;4;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;ESTABLECIMIENTO EDUCACIONAL NO ENTREGA LOS TEXTOS OTORGADOS POR EL MINEDUC;6953995;1;2;PADRE/MADRE/TUTOR;6953995;0;13573;COLEGIO TAMELCURA;4;43;4301;OVALLE;3;3;2;4
2015;CAS-33654-J5G4V2;2;1;20150321;3;1;20150407;9;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;20544494;1;2;DOCENTE;20544494;0;5787;ESCUELA PARTICULAR CENTRAL QUILACO;9;91;9112;PADRE LAS CASAS;3;3;2;9
2015;CAS-33655-Z6G7R8;2;1;20150321;3;1;20150619;8;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES, OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL, CAUSADOS POR INFRAESTRUCTURA, MOBILIARIO, EQUIPAMIENTO Y/O MATERIAL DIDÁCTICO INSUFICIENTES, INADECUADOS, INSEGUROS Y/O INSALUBRES;11751225;0;2;ESTUDIANTE;19254684;0;4262;COLEGIO PARTICULAR MARTA BRUNET;8;83;8301;LOS ANGELES;3;3;2;8
2015;CAS-33656-F3L2G5;2;1;20150321;3;1;20150511;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);12453028;0;2;ESTUDIANTE;15615048;0;22234;COLEGIO SAN VICENTE DE PAUL;10;103;10302;PUERTO OCTAY;3;3;3;10
2015;CAS-33658-K9G7H9;2;1;20150321;3;1;20150520;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);9445330;0;2;ESTUDIANTE;24280608;0;11397;COLEGIO ADVENTISTA;8;81;8106;LOTA;3;3;2;8
2015;CAS-33660-L2G0W9;2;1;20150321;3;1;20150323;5;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);20194389;1;1;DOCENTE;20194389;0;14922;COLEGIO LAS ACACIAS;5;51;5101;VALPARAÍSO;3;3;2;5
2015;CAS-33661-G7R7L2;2;1;20150322;3;1;20150625;3;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;5533304;0;2;ESTUDIANTE;22370901;0;13131;JARDIN INFANTIL MANANTIAL;3;31;3101;COPIAPÓ;4;4;1;3
2015;CAS-33663-N8Y5K4;2;1;20150322;3;1;20150324;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;20252727;0;2;ESTUDIANTE;9272696;0;26436;COLEGIO TERRAUSTRAL DEL SOL;13;131;13119;MAIPÚ;3;3;1;13
2015;CAS-33664-P9H9K7;2;1;20150322;3;1;20150522;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);23746654;0;2;ESTUDIANTE;12330448;0;9424;ESCUELA BASICA FRAY CAMILO HENRIQUEZ;13;131;13129;SAN JOAQUÍN;1;1;2;13
2015;CAS-33665-L5D6P3;2;1;20150322;3;1;20150527;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;14723870;1;2;APODERADO/A;14723870;0;10512;COLEGIO LOS AROMOS;13;132;13201;PUENTE ALTO;3;3;5;13
2015;CAS-33667-G5J8S4;2;1;20150322;3;1;20150708;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;896112;0;2;APODERADO/A;16803872;0;26381;COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO;13;132;13201;PUENTE ALTO;3;3;2;13
2015;CAS-33668-W3Y4C9;2;1;20150322;3;1;20150402;7;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;1453162;1;2;PADRE/MADRE/TUTOR;1453162;0;3303;COLEGIO AMELIA TRONCOSO;7;74;7401;LINARES;3;3;2;7
2015;CAS-33670-S0C4G8;2;1;20150323;3;1;20150421;9;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;5963025;1;1;DOCENTE;5963025;0;20047;CENTRO DE ESTUDIOS DE LAS COMUNICACIONES PARA EL TRABAJO;9;91;9101;TEMUCO;3;3;3;9
2015;CAS-33672-H7R9F7;1;1;20150323;3;1;20151124;6;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;23289603;0;2;APODERADO/A;12423695;0;2654;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;2;1;2;6
2015;CAS-33673-F0P3V2;1;1;20150323;3;1;20150414;2;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN A ESTUDIANTES POR EMBARAZO, MATERNIDAD O PATERNIDAD;23463708;1;2; ;23463708;0;283;LICEO TECNICO DE ANTOFAGASTA;2;21;2101;ANTOFAGASTA;1;1;7;2
2015;CAS-33678-T6X6Z8;1;1;20150323;3;1;20150402;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;4980907;0;2;APODERADO/A;15860214;0;10219;COLEGIO CORAZON DE JESUS DE RENCA;13;131;13128;RENCA;3;3;2;13
2015;CAS-33679-G9S2V7;2;1;20150323;3;1;20150423;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;16899535;1;2;PADRE/MADRE/TUTOR;16899535;0;24627;COLEGIO ETIEVAN;13;131;13113;LA REINA;4;4;2;13
2015;CAS-33684-X9Y2H5;1;1;20150323;3;1;20150414;6;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;1518687;0;2;APODERADO/A;14731549;0;40269;ESCUELA ESPECIAL DE LENGUAJE SAN JUAN BOSCO;6;61;6101;RANCAGUA;3;3;1;6
2015;CAS-33685-F1T9Y3;1;1;20150323;3;1;20150603;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);8217157;0;2;APODERADO/A;1426615;0;14703;THE KINGSTOWN SCHOOL;5;51;5109;VIÑA DEL MAR;3;3;2;5
2015;CAS-33686-T8V3R2;2;1;20150323;3;1;20150331;0;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;21317740;1;2;DIRECTOR(A);21317740;0;26130;ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL;13;131;13124;PUDAHUEL;3;3;1;13
2015;CAS-33687-L2N7W2;1;1;20150323;3;1;20150608;2;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;567708;0;2;PADRE/MADRE/TUTOR;11283525;0;31343;LICEO CIENTIFICO HUMANISTA LA CHIMBA;2;21;2101;ANTOFAGASTA;1;1;5;2
2015;CAS-33692-G3N7G7;1;1;20150323;3;1;20150420;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;2680125;0;2;PADRE/MADRE/TUTOR;9741018;0;2184;ESCUELA PARTICULAR BUEN PASTOR;6;61;6101;RANCAGUA;3;3;2;6
2015;CAS-33693-K9R6F9;1;1;20150323;3;1;20150504;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);6871977;0;2;PADRE/MADRE/TUTOR;11887489;0;20025;ESCUELA ARTISTICA ARMANDO DUFEY BLANC;9;91;9101;TEMUCO;2;1;2;9
2015;CAS-33696-S5R3M0;2;1;20150323;3;1;20150413;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;23607669;1;1;ESTUDIANTE;23607669;0;9411;CENTRO EDUCACIONAL HORACIO ARAVENA A.;13;131;13129;SAN JOAQUÍN;1;1;7;13
2015;CAS-33699-S6W5H7;2;1;20150323;3;1;20150805;13;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;7731103;1;1;ESTUDIANTE;7731103;0;9411;CENTRO EDUCACIONAL HORACIO ARAVENA A.;13;131;13129;SAN JOAQUÍN;1;1;7;13
2015;CAS-33700-D2P0R4;1;1;20150323;3;1;20150515;8;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);10551431;0;2;APODERADO/A;14601761;0;18185;JARDIN INFANTIL LOS PEQUEÑOS ARTESANOS;8;81;8103;CHIGUAYANTE;3;3;1;8
2015;CAS-33701-W7M7M1;1;1;20150323;3;1;20150710;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;23148400;0;2; ;23211173;0;31181;ESCUELA ESPECIAL CENTRO EDUCACIONAL PUKARA;13;133;13301;COLINA;3;3;4;13
2015;CAS-33703-Z0L7Q4;1;1;20150323;3;1;20150529;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);17807742;0;1;PADRE/MADRE/TUTOR;16287827;0;8349;ESCUELA PEDRO QUINTANA MANSILA;11;111;11101;COYHAIQUE;2;1;2;11
2015;CAS-33704-J2P0J2;1;1;20150323;3;1;20150504;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20260358;0;2;APODERADO/A;20260358;0;26172;ESCUELA BAS. FALCON COLLEGE LITTLE;13;131;13126;QUINTA NORMAL;3;3;2;13
2015;CAS-33707-R7S2Y6;1;1;20150323;3;1;20150417;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);13201733;0;2;PADRE/MADRE/TUTOR;18876022;0;709;ESCUELA BASICA OSCAR ARAYA MOLINA;4;43;4301;OVALLE;2;1;2;4
2015;CAS-33711-C4R7M5;1;1;20150323;3;1;20150415;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);5254099;0;2;APODERADO/A;5232956;0;8546;ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY;13;131;13127;RECOLETA;2;1;2;13
2015;CAS-33712-N3L4L0;1;1;20150323;3;1;20150420;15;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO);7844776;0;2;PADRE/MADRE/TUTOR;5341200;0;30001;THE INTERNATIONAL SCHOOL ARICA;15;151;15101;ARICA;3;3;1;15
2015;CAS-33716-Y2K7C6;2;1;20150323;3;1;20150407;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);931062;0;1;ESTUDIANTE;8271085;0;528;ESCUELA GERMAN RIESCO;4;41;4101;LA SERENA;1;1;2;4
2015;CAS-33720-J1F4D6;2;1;20150323;3;1;20150325;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;1474310;0;2;ESTUDIANTE;8486602;0;10721;ENGLISH COLLEGE;13;136;13601;TALAGANTE;3;3;7;13
2015;CAS-33722-Z7G4V4;1;1;20150323;3;1;20150421;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;2205887;0;2;APODERADO/A;13944233;0;2055;COLEGIO EL RETIRO;5;56;5601;SAN ANTONIO;3;3;2;5
2015;CAS-33725-C8C9R5;1;1;20150323;3;1;20150820;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;17534346;0;2;APODERADO/A;5541800;0;10089;ESCUELA JAIME GOMEZ GARCIA;13;131;13117;LO PRADO;1;1;2;13
2015;CAS-33727-H5X7L5;1;1;20150323;3;1;20150421;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);17967763;0;2;APODERADO/A;10102840;0;26039;ESCUELA BAS. SAN MATEO SCHOOL DE CONCHALI;13;131;13104;CONCHALÍ;3;3;2;13
2015;CAS-33731-L2D2G3;2;1;20150323;3;1;20150408;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;16887508;0;1;ESTUDIANTE;5987434;0;20025;ESCUELA ARTISTICA ARMANDO DUFEY BLANC;9;91;9101;TEMUCO;2;1;5;9
