AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;AFEC_TIPO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2021;CAS-130569-C1T0C4;2;1;20210318;3;1;20210827;13;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211301593; ;211301593;14757035;1;2;EDUCADOR(A) DE PÁRVULOS;14757035;2;EDUCADOR(A) DE PÁRVULOS; ;111545;LUCERITO DE LOS ANDES;13;132;13201;PUENTE ALTO;7;6;1;13; 
2021;CAS-130570-Z0X7Y3;2;1;20210318;3;1;20210531;10;3;GESTIÓN TÉCNICO-PEDAGÓGICA;CLASES DE RELIGIÓN;OBLIGACIÓN DE ASISTIR A CLASES DE RELIGIÓN NO AUTORIZADA POR EL APODERADO;211000147; ;211000147;19470530;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);7305150;1;ESTUDIANTE;7924;102672;ESCUELA RURAL SAN ANDRES;10;101;10104;FRESIA;6;2;2;10; 
2021;CAS-130571-M4S5H8;2;1;20210318;3;1;20210803;13;3;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA;211300758; ;211300758;17098283;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);22842244;2;ESTUDIANTE;25369;106560;COLEGIO PARTICULAR ALICANTE;13;131;13119;MAIPÚ;3;3;5;13; 
2021;CAS-130573-X7X3X8;2;1;20210318;3;1;20210330;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;10787010;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2157969;2;ESTUDIANTE;16955;105290;ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA;13;133;13302;LAMPA;3;3;2;13; 
2021;CAS-130642-L5R6T3;2;1;20210318;3;1;20210401;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3522;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);7840422;1;ESTUDIANTE;24884;106329;COLEGIO ALCAZAR DE LAS CONDES;13;131;13114;LAS CONDES;4;4;2;13; 
2021;CAS-130686-B2Q0G9;1;1;20210319;3;1;20210331;13;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;25846345;1;0;AGENCIA DE LA CALIDAD DE LA EDUCACIÓN;25846345;0;AGENCIA DE LA CALIDAD DE LA EDUCACIÓN;26462;107191;EL ARCA DE LOS NIÑOS LO ESPEJO;13;131;13116;LO ESPEJO;3;3;0;13; 
2021;CAS-130704-L2J4K3;2;1;20210319;3;1;20210331;12;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;1118148;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);6337533;2;ESTUDIANTE;8433;102778;ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS;12;121;12101;PUNTA ARENAS;1;1;2;12; 
2021;CAS-130705-B8Q9S6;1;1;20210319;3;1;20210331;11;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;3867863;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);7476178;1;ESTUDIANTE;8365; ;LICEO SAN FELIPE BENICIO DE COYHAIQUE;11;111;11101;COYHAIQUE;3;3;5;11; 
2021;CAS-130710-S6X7T6;2;1;20210319;3;1;20210803;13;3;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA;211300758; ;211300758;19796741;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);238178;1;ESTUDIANTE;25369;106560;COLEGIO PARTICULAR ALICANTE;13;131;13119;MAIPÚ;3;3;2;13; 
2021;CAS-130713-T8L9H7;2;1;20210319;3;1;20210412;9;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES; ; ; ;9234457;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);9234457;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);5666; ;LICEO CAMILO HENRIQUEZ DE TEMUCO;9;91;9101;TEMUCO;3;3;0;9; 
2021;CAS-130714-K2F0S6;2;1;20210319;3;1;20210326;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO REALIZA PROCESO DE ADMISIÓN DISCRIMINATORIO A ESTUDIANTE O PÁRVULO; ; ; ;2534242;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);12183733;2;ESTUDIANTE;24464;106239;ESCUELA BASICA MERCEDES MARIN DEL SOLAR;13;131;13123;PROVIDENCIA;1;1;1;13; 
2021;CAS-130722-R9K9G1;2;1;20210319;3;1;20210408;6;2;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;210600193; ; ;15599262;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25655883;2;ESTUDIANTE;40093;107598;ESCUELA DE LENGUAJE KOALA;6;63;6303;CHIMBARONGO;3;3;1;6; 
2021;CAS-130735-D9D8V5;2;1;20210319;3;1;20210330;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;3434877;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10640898;2;ESTUDIANTE;9768;103249;ESCUELA Y LICEO LIAHONA;13;131;13105;EL BOSQUE;3;3;5;13;1
2021;CAS-130737-P7G5X5;1;1;20210319;3;1;20210617;5;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19);210500442; ; ;25846131;1;0;SUPERINTENDENCIA DE EDUCACIÓN;25846131;0;SUPERINTENDENCIA DE EDUCACIÓN;14510;104561;COLEGIO NACIONAL;5;58;5802;LIMACHE;3;3;0;5; 
2021;CAS-130750-Z6V3S0;2;1;20210319;3;1;20210419;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ;10467995;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10467995;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);26115; ;COLEGIO TUPAHUE;13;132;13201;PUENTE ALTO;3;3;5;13; 
2021;CAS-130751-T6X4V7;2;1;20210319;3;1;20210412;9;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES; ; ; ;12216430;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);12216430;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);5666; ;LICEO CAMILO HENRIQUEZ DE TEMUCO;9;91;9101;TEMUCO;3;3;0;9; 
2021;CAS-130759-M4F6Z7;2;1;20210319;3;1;20210331;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;13336275;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);8828256;2;ESTUDIANTE;10018;103359;ESCUELA PARTICULAR JOSE JOAQUIN PEREZ;13;131;13126;QUINTA NORMAL;3;3;2;13; 
2021;CAS-130764-V3N9K6;2;1;20210319;3;1;20210407;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;19931008;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);19931008;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10489;103592;LICEO NUESTRA SENORA DE LAS MERCEDES;13;132;13201;PUENTE ALTO;3;3;2;13; 
2021;CAS-130777-L8X3K7;2;1;20210319;3;1;20210322;7;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;24455907;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);3289197;1;ESTUDIANTE;2997;101266;COLEGIO DARIO SALAS;7;71;7101;TALCA;3;3;2;7; 
2021;CAS-130799-D5J8T4;2;1;20210320;3;1;20210409;9;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;21769948;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);11432460;1;ESTUDIANTE;6040; ;ECO ESCUELA ANTU MAWIDA;9;91;9104;CURARREHUE;3;3;2;9; 
2021;CAS-130804-K8K1R7;2;1;20210321;3;1;20210412;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;14309707;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10776509;1;ESTUDIANTE;25882;106848;COLEGIO NOBEL GABRIELA MISTRAL;13;134;13401;SAN BERNARDO;3;3;5;13; 
2021;CAS-130807-Y7Z5M5;2;1;20210321;3;1;20210330;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;22870901;1;2;ASISTENTE DE LA EDUCACIÓN;22870901;2;ASISTENTE DE LA EDUCACIÓN;8685;102870;ESCUELA BASICA PARTICULAR CLUB HIPICO;13;131;13105;EL BOSQUE;3;3;2;13; 
2021;CAS-130813-T0N6C3;2;1;20210321;3;1;20210416;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;211300671; ; ;20045006;1;1;OTRO TIPO DE CIUDADANO(A);20045006;1;OTRO TIPO DE CIUDADANO(A);8632;102850;LICEO POLIVALENTE SANTA JULIANA;13;131;13127;RECOLETA;3;3;7;13; 
2021;CAS-130819-X2P6D8;2;1;20210321;3;1;20210405;4;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS; ; ; ;18555519;1;2;ESTUDIANTE;18555519;2;ESTUDIANTE;40076; ;COLEGIO ADULTOS LAS VIOLETAS;4;41;4102;COQUIMBO;3;3;6;4; 
2021;CAS-130820-N9H3H8;2;1;20210322;3;1;20210330;5;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;14890406;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);14890406;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);14299;122376;COLEGIO ADVENTISTA;5;58;5801;QUILPUÉ;3;3;5;5; 
2021;CAS-130821-L2X5S5;2;1;20210322;3;1;20210326;5;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;4554238;1;1;DOCENTE;4554238;1;DOCENTE;2075;100843;COLEGIO EL TABO;5;56;5605;EL TABO;2;1;0;5; 
2021;CAS-130822-N7B5F1;1;1;20210322;3;1;20210419;9;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ; ;1;0;SUPERINTENDENCIA DE EDUCACIÓN; ;0;SUPERINTENDENCIA DE EDUCACIÓN;5592;102123;ESCUELA ANDRES BELLO;9;91;9101;TEMUCO;2;1;0;9; 
2021;CAS-130829-L9M1K3;2;1;20210322;3;1;20210406;9;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;18058416;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);22202513;2;ESTUDIANTE;11509;103909;ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE;9;91;9112;PADRE LAS CASAS;3;3;2;9; 
2021;CAS-130830-W5P6Q7;2;1;20210322;3;1;20210421;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;4460216;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);4849050;2;ESTUDIANTE;25749;106776;COLEGIO PART. ALICANTE DEL ROSAL;13;131;13119;MAIPÚ;3;3;2;13; 
2021;CAS-130832-L7J1D7;1;1;20210322;3;1;20210407;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;25846048;0;0;TRIBUNALES;8435460;2;ESTUDIANTE;403;100153;ESCUELA LAURA ROBLES SILVA;3;31;3101;COPIAPÓ;6;2;2;3; 
2021;CAS-130834-F8S7J8;2;1;20210322;3;1;20210326;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES; ; ; ;23474363;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);16467151;1;ESTUDIANTE;10472;103582;ESCUELA CASAS VIEJAS;13;132;13201;PUENTE ALTO;1;1;2;13; 
2021;CAS-130836-K7M1H1;2;1;20210322;3;1;20210409;6;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;8554483;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);8554483;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);15683;104878;COLEGIO EVELYN S SCHOOL;6;63;6310;SANTA CRUZ;3;3;2;6; 
2021;CAS-130838-J5R2J2;1;1;20210322;3;1;20210407;3;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;25846131;1;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;25846131;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;23650;108927;AMANECER;3;31;3101;COPIAPÓ;7;6;1;3; 
2021;CAS-130840-K9G5S1;2;1;20210322;3;1;20210323;5;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD MORAL Y/O PSICOLÓGICA DEL PERSONAL DEL ESTABLECIMIENTO (PERSONAL INHABILITADO PARA TRABAJAR CON MENORES DE EDAD); ; ; ;8869229;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8869229;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);2099;100855;COLEGIO STO. DOMINGO HELEN LEE LASSEN;5;56;5606;SANTO DOMINGO;3;3;2;5; 
2021;CAS-130841-R4B3Z7;2;1;20210322;3;1;20210412;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;9558658;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10048756;1;ESTUDIANTE;31378;107484;ESCUELA BÁSICA PALMARES ORIENTE;13;131;13125;QUILICURA;3;3;2;13; 
2021;CAS-130845-Z3Q3D9;2;1;20210322;3;1;20210420;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;3649401;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8103501;1;ESTUDIANTE;26239;107047;ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE;13;131;13105;EL BOSQUE;3;3;4;13; 
2021;CAS-130846-N5G5P0;2;1;20210322;3;1;20210325;5;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;MOBILIARIO, EQUIPAMIENTO, ELEMENTOS DE ENSEÑANZA Y MATERIAL DIDÁCTICO;ELEMENTOS DE ENSEÑANZA Y/O MATERIAL DIDÁCTICO INSUFICIENTES, INSEGUROS Y/O INSALUBRES (LIBROS, CUBOS, ESPEJOS, TIJERAS, OTROS); ; ; ;17033950;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);2316095;1;ESTUDIANTE;14511;104562;COLEGIO SANTA BARBARA DE LA REINA;5;51;5102;CASABLANCA;3;3;2;5; 
2021;CAS-130847-H5X0H3;2;1;20210322;3;1;20210331;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;23230973;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);7064557;2;ESTUDIANTE;9179;103028;COLEGIO SANTA MARTA;13;131;13120;ÑUÑOA;3;3;1;13; 
2021;CAS-130849-J5H4S9;2;1;20210322;3;1;20210406;13;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;ESTABLECIMIENTO EDUCACIONAL NO ENTREGA LOS TEXTOS OTORGADOS POR EL MINEDUC; ; ; ;27084931;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25797751;2;ESTUDIANTE;10250; ;CENTRO EDUCACIONAL DE HUECHURABA;13;131;13107;HUECHURABA;2;1;2;13; 
2021;CAS-130857-T5P8M1;1;1;20210322;3;1;20210430;15;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;211500098; ; ;18428687;1;1;OTRO TIPO DE CIUDADANO(A);18428687;1;OTRO TIPO DE CIUDADANO(A);90; ;ESCUELA INTERNADO VISVIRI;15;152;15202;GENERAL LAGOS;6;2;0;15; 
2021;CAS-130859-M4J6W5;2;1;20210322;3;1;20210413;13;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS; ; ; ;20045006;0;1;DOCENTE;19392199;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8632;102850;LICEO POLIVALENTE SANTA JULIANA;13;131;13127;RECOLETA;3;3;7;13; 
2021;CAS-130860-V4X6G6;2;1;20210322;3;1;20210331;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;20302640;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);923225;1;ESTUDIANTE;1538;100602;ESCUELA JUAN JOSE LATORRE B;5;51;5101;VALPARAÍSO;6;2;2;5; 
2021;CAS-130861-N3Q3N5;2;1;20210322;3;1;20210423;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;211300756; ; ;17714673;1;2;DOCENTE;17714673;2;DOCENTE;10838;103793;ESCUELA BASICA G-N°733 CHOROMBO BAJO;13;135;13504;MARÍA PINTO;1;1;2;13; 
2021;CAS-130864-R2G1D7;2;1;20210322;3;1;20210420;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;6438975;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);23388032;1;ESTUDIANTE;10411;103550;ESCUELA BASICA SANTA MARTA DE LIRAY;13;133;13301;COLINA;1;1;2;13; 
